UniqueID,DateOfBite,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
3653,1/3/2016,BEAGLE,3,M,TRUE,Manhattan,10021
3654,1/4/2016,GOLDEN RETREIVER,5,M,TRUE,Manhattan,10011
3655,1/3/2016,PEKINGESE,2,M,FALSE,Manhattan,10044
3656,1/5/2016,TERRIER,6,M,TRUE,Manhattan,10038
3657,1/4/2016,YORKSHIRE TERRIER,0.4,F,FALSE,Manhattan,10029
3658,1/5/2016,PIT BULL,0.3,F,FALSE,Manhattan,10027
3659,1/8/2016,GERMAN SHEPHERD,NA,U,FALSE,Manhattan,10013
3660,1/2/2016,SHIH TZU,5,M,FALSE,Manhattan,10029
3661,1/11/2016,CHIHUAHUA,2,M,FALSE,Manhattan,10065
3662,12/22/2015,WEST HIGHLAND,NA,U,FALSE,Manhattan,10023
3663,1/14/2016,HAVANESE,2,M,TRUE,Manhattan,10024
3664,1/14/2016,OTHER,NA,U,FALSE,Manhattan,10034
3665,1/17/2016,OTHER,NA,U,FALSE,Manhattan,10029
3666,1/14/2016,MINI,9,F,TRUE,Manhattan,10128
3667,1/16/2016,AMERICAN PIT BULL,3,M,TRUE,Manhattan,10016
3668,1/19/2016,TERRIER,NA,U,FALSE,Manhattan,10038
3669,1/18/2016,OTHER,NA,U,FALSE,Manhattan,10011
3670,1/20/2016,BASENJI,2,M,TRUE,Manhattan,10011
3671,1/17/2016,AMERICAN PIT BULL,5,F,TRUE,Manhattan,10033
3672,1/21/2016,SHIH TZU,5,M,FALSE,Manhattan,10028
3673,1/12/2016,OTHER,NA,U,FALSE,Manhattan,10003
3674,1/22/2016,GOLDEN RETREIVER,NA,U,FALSE,Manhattan,10029
3675,1/22/2016,POODLE,NA,U,FALSE,Manhattan,10040
3676,1/24/2016,WESTIE,5,M,TRUE,Manhattan,10025
3677,1/23/2016,AMERICAN PIT BULL,3,M,FALSE,Manhattan,10030
3678,1/23/2016,AMERICAN PIT BULL,4,F,FALSE,Manhattan,10027
3679,1/20/2016,PUG,9,M,TRUE,Manhattan,10019
3680,1/24/2016,OTHER,NA,U,FALSE,Manhattan,10025
3681,1/26/2016,HOUND,NA,M,TRUE,Manhattan,10029
3682,1/24/2016,CHIHUAHUA,16,M,TRUE,Manhattan,10029
3683,1/31/2016,VIZSLA,4,M,TRUE,Manhattan,10028
3684,1/17/2016,OTHER,NA,U,FALSE,Manhattan,10034
3685,1/29/2016,BEAGLE,NA,U,FALSE,Manhattan,10027
3686,1/8/2016,BULL DOG,6,M,TRUE,Manhattan,10019
3687,1/31/2016,LHASA APSO,6,M,TRUE,Manhattan,10025
3688,1/31/2016,YORKSHIRE TERRIER,5,M,TRUE,Manhattan,10029
3689,1/31/2016,NOVA SCOTIA DUCK TOLLING,NA,U,FALSE,Manhattan,10023
3690,1/29/2016,SHIH TZU,NA,U,FALSE,Manhattan,10011
3691,2/1/2016,AMERICAN PIT BULL,2,M,FALSE,Manhattan,10026
3692,1/30/2016,SHIH TZU,NA,M,FALSE,Manhattan,10033
3693,2/3/2016,AUSTRALIAN CATTLE,7,M,TRUE,Manhattan,10035
3694,2/5/2016,PIT BULL,3,M,TRUE,Manhattan,10025
3695,2/5/2016,BEAGLE,NA,U,FALSE,Manhattan,10014
3696,2/8/2016,LABRADOR,10,M,TRUE,Manhattan,10128
3697,2/7/2016,DACHSHUND,12,F,TRUE,Manhattan,10062
3698,2/7/2016,COLLIE,3,M,TRUE,Manhattan,10024
3699,2/7/2016,YORKSHIRE TERRIER,NA,U,FALSE,Manhattan,10031
3700,2/8/2016,AMERICAN PIT BULL,1,M,TRUE,Manhattan,10029
3701,2/7/2016,PIT BULL,NA,U,FALSE,Manhattan,10029
3702,2/7/2016,LHASA APSO,NA,U,FALSE,Manhattan,10029
3703,2/9/2016,SHIH TZU,2,M,FALSE,Manhattan,10037
3704,2/9/2016,DOBERMAN,NA,U,FALSE,Manhattan,10017
3705,2/11/2016,CHOW CHOW,14,M,FALSE,Manhattan,10128
3706,2/12/2016,OTHER,NA,U,FALSE,Manhattan,10028
3707,2/12/2016,PIT BULL,NA,U,FALSE,Manhattan,10032
3708,2/13/2016,PIT BULL,NA,F,FALSE,Manhattan,10035
3709,2/14/2016,AMERICAN PIT BULL,6,M,FALSE,Manhattan,10029
3710,2/14/2016,SPITZ,NA,U,FALSE,Manhattan,10037
3711,2/13/2016,ROTTWEILER,0.25,M,FALSE,Manhattan,10019
3712,2/14/2016,CANE,5,U,FALSE,Manhattan,10012
3713,2/10/2016,SHIH TZU,13,M,TRUE,Manhattan,10065
3714,2/12/2016,JACK RUSS,3,M,FALSE,Manhattan,10029
3715,1/28/2016,OTHER,NA,U,FALSE,Manhattan,10014
3716,2/18/2016,WEST HIGHLAND,4,M,TRUE,Manhattan,10023
3717,2/18/2016,CHIHUAHUA,5,M,FALSE,Manhattan,10031
3718,2/17/2016,DACHSHUND,10,M,TRUE,Manhattan,10033
3719,2/20/2016,BICHON FRISE,10,M,TRUE,Manhattan,10002
3720,2/21/2016,LABRADOR,NA,U,FALSE,Manhattan,10024
3721,2/19/2016,CHIHUAHUA,3,M,TRUE,Manhattan,10023
3722,2/19/2016,BULL DOG,2,M,TRUE,Manhattan,10011
3723,2/21/2016,BICHON FRISE,2,F,TRUE,Manhattan,10016
3724,2/21/2016,OTHER,NA,U,FALSE,Manhattan,10003
3725,2/19/2016,GOLDEN RETREIVER,NA,U,FALSE,Manhattan,10069
3726,2/19/2016,YORKIE,7,M,TRUE,Manhattan,10065
3727,2/25/2016,BULL DOG,2,M,TRUE,Manhattan,10021
3728,2/24/2016,LABRADOR,2,M,TRUE,Manhattan,10075
3729,2/26/2016,PIT BULL,1,F,TRUE,Manhattan,10012
3730,2/24/2016,DACHSHUND,NA,U,FALSE,Manhattan,10128
3731,2/28/2016,AUSTRALIAN CATTLE,6,M,TRUE,Manhattan,10010
3732,2/27/2016,OTHER,NA,U,FALSE,Manhattan,10030
3733,2/29/2016,MINIATURE PINSCHER,6,F,TRUE,Manhattan,10069
3734,2/29/2016,PIT BULL,NA,U,FALSE,Manhattan,10027
3735,2/27/2016,AMERICAN PIT BULL,3,U,FALSE,Manhattan,10028
3736,3/1/2016,GOLDEN RETREIVER,13,F,TRUE,Manhattan,10012
3737,3/2/2016,LABRADOR,5,M,TRUE,Manhattan,10010
3738,3/3/2016,OTHER,NA,U,FALSE,Manhattan,10026
3739,2/24/2016,PIT BULL,NA,U,FALSE,Manhattan,10128
3740,2/25/2016,PATTERDALE TERRIER,3,M,FALSE,Manhattan,10024
3741,3/4/2016,GERMAN SHEPHERD,7,F,TRUE,Manhattan,10035
3742,3/3/2016,CAIRN TERRIER,4,F,TRUE,Manhattan,10024
3743,3/8/2016,GOLDEN RETREIVER,4,F,FALSE,Manhattan,10029
3744,2/16/2016,AUSTRALIAN CATTLE,9,M,TRUE,Manhattan,10028
3745,3/15/2016,SHIH TZU,7,M,FALSE,Manhattan,10032
3746,3/11/2016,BASSET HOUND,0.3,F,TRUE,Manhattan,10016
3747,3/10/2016,PIT BULL,NA,U,FALSE,Manhattan,10128
3748,3/13/2016,AMERICAN PIT BULL,1,M,FALSE,Manhattan,10029
3749,3/20/2016,TERRIER,NA,U,FALSE,Manhattan,10024
3750,3/19/2016,OTHER,NA,U,FALSE,Manhattan,10011
3751,3/20/2016,OTHER,NA,U,FALSE,Manhattan,10036
3752,3/19/2016,COCKER SPANIEL,10,M,TRUE,Manhattan,10009
3753,3/19/2016,SCHNOODLE,6,M,TRUE,Manhattan,10022
3754,3/22/2016,CHIHUAHUA,0.8,F,FALSE,Manhattan,10029
3755,3/22/2016,CHIHUAHUA,0.8,F,FALSE,Manhattan,10029
3756,3/17/2016,MORKIE,6,F,TRUE,Manhattan,10023
3757,3/17/2016,AMERICAN STAFF,4,M,TRUE,Manhattan,10030
3758,3/22/2016,MALTESE,1,M,TRUE,Manhattan,10002
3759,3/20/2016,MIXED BREED,NA,U,FALSE,Manhattan,10034
3760,3/26/2016,JACK RUSS,15,M,TRUE,Manhattan,10028
3761,3/26/2016,OTHER,NA,U,FALSE,Manhattan,10024
3762,3/26/2016,PIT BULL,0.4,M,FALSE,Manhattan,10027
3763,3/27/2016,YORKSHIRE TERRIER,NA,U,FALSE,Manhattan,10023
3764,3/25/2016,BULL DOG,5,M,FALSE,Manhattan,10027
3765,3/24/2016,BULL DOG,NA,U,FALSE,Manhattan,10023
3766,3/26/2016,TERRIER,0.2,F,TRUE,Manhattan,10016
3767,3/24/2016,YORKSHIRE TERRIER,1,F,TRUE,Manhattan,10013
3768,3/13/2016,BEAGLE,8,F,TRUE,Manhattan,10024
3769,3/29/2016,TERRIER,0.7,M,TRUE,Manhattan,10016
3770,3/30/2016,PIT BULL,NA,U,FALSE,Manhattan,10019
3771,3/25/2016,IRISH WOLFHOUND,2,F,FALSE,Manhattan,10025
3772,4/4/2016,OTHER,NA,U,FALSE,Manhattan,10028
3773,4/2/2016,MALTIPOO,4,M,FALSE,Manhattan,10027
3774,4/2/2016,PIT BULL,NA,U,FALSE,Manhattan,10003
3775,4/2/2016,BOXER,NA,U,FALSE,Manhattan,10026
3776,4/4/2016,VIZSLA,4,F,TRUE,Manhattan,10036
3777,4/8/2016,AMERICAN PIT BULL,5,M,TRUE,Manhattan,10002
3778,4/8/2016,MALTESE,3,M,TRUE,Manhattan,10032
3779,4/7/2016,PIT BULL,4,M,TRUE,Manhattan,10029
3780,4/7/2016,CHIHUAHUA,NA,U,FALSE,Manhattan,10023
3781,4/8/2016,POMSKI,2,M,FALSE,Manhattan,10034
3782,4/10/2016,OTHER,NA,U,FALSE,Manhattan,10031
3783,4/9/2016,BOXER,2,F,FALSE,Manhattan,10029
3784,4/12/2016,MALTESE,3,M,TRUE,Manhattan,10021
3785,4/9/2016,ROTTWEILER,2,M,FALSE,Manhattan,10029
3786,4/9/2016,DACHSHUND,0.3,M,TRUE,Manhattan,10016
3787,4/9/2016,COLLIE,0.3,F,TRUE,Manhattan,10016
3788,4/13/2016,GERMAN SHEPHERD,NA,M,FALSE,Manhattan,10027
3789,4/16/2016,AMERICAN STAFF,1,M,FALSE,Manhattan,10029
3790,4/15/2016,LABRADOR,0.3,M,TRUE,Manhattan,10016
3791,4/12/2016,LABRADOR,2,F,TRUE,Manhattan,10028
3792,4/15/2016,OTHER,NA,U,FALSE,Manhattan,10014
3793,4/15/2016,POMERANIAN,8,M,FALSE,Manhattan,10033
3794,4/18/2016,BULL DOG,NA,U,FALSE,Manhattan,10029
3795,4/19/2016,AUSTRALIAN CATTLE,7,M,FALSE,Manhattan,10009
3796,4/16/2016,ROTTWEILER,4,F,TRUE,Manhattan,10014
3797,4/1/2016,PIT BULL,NA,U,FALSE,Manhattan,10002
3798,4/19/2016,PIT BULL,NA,M,TRUE,Manhattan,10034
3799,4/18/2016,OTHER,NA,U,FALSE,Manhattan,10028
3800,4/17/2016,AMERICAN PIT BULL,3,F,TRUE,Manhattan,10029
3801,4/11/2016,OTHER,NA,U,FALSE,Manhattan,10033
3802,4/15/2016,PIT BULL,3,F,TRUE,Manhattan,10031
3803,4/25/2016,SHIH TZU,11,F,FALSE,Manhattan,10128
3804,4/25/2016,OTHER,2,F,FALSE,Manhattan,10128
3805,4/22/2016,MINIATURE PINSCHER,NA,U,FALSE,Manhattan,10013
3806,4/23/2016,OTHER,NA,U,FALSE,Manhattan,10014
3807,4/22/2016,PIT BULL,NA,U,FALSE,Manhattan,10029
3808,4/25/2016,BEAGLE,4,M,TRUE,Manhattan,10028
3809,4/27/2016,MALTESE,11,M,TRUE,Manhattan,10065
3810,4/23/2016,PIT BULL,NA,U,FALSE,Manhattan,10035
3811,4/25/2016,TERRIER,4,M,TRUE,Manhattan,10011
3812,4/27/2016,BULL DOG,NA,U,FALSE,Manhattan,10023
3813,4/27/2016,JACK RUSS,NA,U,FALSE,Manhattan,10023
3814,4/30/2016,BOXER,7,F,TRUE,Manhattan,10025
3815,4/26/2016,DACHSHUND,5,M,FALSE,Manhattan,10032
3816,5/2/2016,OTHER,NA,U,FALSE,Manhattan,10036
3817,4/25/2016,GERMAN SHEPHERD,4,M,FALSE,Manhattan,10029
3818,5/2/2015,JACK RUSS,NA,F,FALSE,Manhattan,10001
3819,4/12/2016,MIXED BREED,5,F,TRUE,Manhattan,10023
3820,5/4/2016,GOLDEN RETREIVER,NA,U,FALSE,Manhattan,10023
3821,5/5/2016,IRISH WOLFHOUND,8,M,FALSE,Manhattan,10034
3822,5/5/2016,PUG,NA,U,FALSE,Manhattan,10014
3823,5/8/2016,MALTESE,8,M,FALSE,Manhattan,10040
3824,4/30/2016,MASTIFF,4,M,FALSE,Manhattan,10023
3825,5/5/2016,OTHER,NA,U,FALSE,Manhattan,10031
3826,5/9/2016,HAVANESE,5,M,TRUE,Manhattan,10017
3827,5/6/2016,PIT BULL,NA,U,FALSE,Manhattan,10035
3828,5/7/2016,OTHER,NA,U,FALSE,Manhattan,10025
3829,4/27/2016,OTHER,NA,U,FALSE,Manhattan,10024
3830,5/8/2016,AMERICAN PIT BULL,2,M,FALSE,Manhattan,10029
3831,5/11/2016,OTHER,NA,U,FALSE,Manhattan,10027
3832,5/14/2016,CHIHUAHUA,6,M,TRUE,Manhattan,10019
3833,5/15/2016,AMERICAN PIT BULL,4,M,TRUE,Manhattan,10027
3834,5/16/2016,LABRADOR,1,F,TRUE,Manhattan,10016
3835,5/17/2016,OTHER,NA,U,FALSE,Manhattan,10012
3836,5/15/2016,SCOTTISH TERRIER,14,F,TRUE,Manhattan,10028
3837,5/15/2016,OTHER,NA,U,FALSE,Manhattan,10003
3838,5/23/2016,OTHER,NA,U,TRUE,Manhattan,10002
3839,5/20/2016,SHIH TZU,2,M,FALSE,Manhattan,10032
3840,5/24/2016,COTON DE TULEAR,5,M,TRUE,Manhattan,10009
3841,5/20/2016,POODLE,1,M,TRUE,Manhattan,10032
3842,5/23/2016,MINI,7,M,TRUE,Manhattan,10128
3843,5/24/2016,PIT BULL,NA,U,FALSE,Manhattan,10016
3844,5/25/2016,Bouvier Des Flandres,1,F,TRUE,Manhattan,10024
3845,5/11/2016,CHIHUAHUA,2,M,TRUE,Manhattan,10025
3846,5/14/2016,OTHER,NA,U,FALSE,Manhattan,10128
3847,5/20/2016,OTHER,NA,U,FALSE,Manhattan,10014
3848,5/29/2016,OTHER,NA,U,FALSE,Manhattan,10003
3849,5/30/2016,MALTESE,4,M,TRUE,Manhattan,10002
3850,5/28/2016,CHIHUAHUA,NA,U,FALSE,Manhattan,10032
3851,5/31/2016,PIT BULL,10,F,FALSE,Manhattan,10025
3852,5/28/2016,MINI,4,F,TRUE,Manhattan,10025
3853,5/31/2016,PUG,NA,U,FALSE,Manhattan,10023
3854,5/25/2016,SHIH TZU,10,M,FALSE,Manhattan,10029
3855,5/31/2016,PIT BULL,NA,U,FALSE,Manhattan,10009
3856,6/2/2016,PIT BULL,NA,U,FALSE,Manhattan,10002
3857,6/4/2016,SHIH TZU,NA,F,FALSE,Manhattan,10016
3858,6/4/2016,SHIH TZU,3,M,TRUE,Manhattan,10039
3859,6/6/2016,TEACUP YORKSHIRE,NA,U,FALSE,Manhattan,10035
3860,6/8/2016,AMERICAN PIT BULL,4,F,FALSE,Manhattan,10029
3861,5/28/2016,SHIH TZU,5,F,FALSE,Manhattan,10128
3862,6/14/2016,YORKSHIRE TERRIER,12,M,TRUE,Manhattan,10065
3863,6/9/2016,CHIHUAHUA,1,M,FALSE,Manhattan,10035
3864,6/10/2016,OTHER,NA,U,FALSE,Manhattan,10025
3865,6/13/2016,PIT BULL,NA,U,FALSE,Manhattan,10034
3866,6/14/2016,PIT BULL,1,M,TRUE,Manhattan,10035
3867,6/14/2016,AMERICAN BULLY,5,M,TRUE,Manhattan,10069
3868,6/16/2016,YORKSHIRE TERRIER,NA,F,FALSE,Manhattan,10028
3869,6/16/2016,OTHER,NA,U,FALSE,Manhattan,10023
3870,6/5/2016,GERMAN SHEPHERD,0.25,M,TRUE,Manhattan,10016
3871,6/18/2016,PIT BULL,0.4,F,TRUE,Manhattan,10026
3873,6/20/2016,TERRIER,0.25,F,TRUE,Manhattan,10016
3874,6/19/2016,BOXER,NA,U,FALSE,Manhattan,10013
3875,6/18/2016,BORDER COLLIE,6,M,TRUE,Manhattan,10028
3876,6/21/2016,PIT BULL,NA,M,FALSE,Manhattan,10031
3877,6/20/2016,AMERICAN PIT BULL,2,M,FALSE,Manhattan,10029
3878,6/20/2016,Border Terrier,1,M,TRUE,Manhattan,10027
3879,6/17/2016,OTHER,NA,U,FALSE,Manhattan,10128
3880,6/22/2016,PIT BULL,NA,U,FALSE,Manhattan,10003
3881,6/20/2016,GOLDEN RETREIVER,NA,U,FALSE,Manhattan,10038
3882,6/18/2016,BEAGLE,8,M,TRUE,Manhattan,10024
3883,6/18/2016,BEAGLE,8,M,TRUE,Manhattan,10024
3884,6/21/2016,PIT BULL,NA,U,FALSE,Manhattan,10035
3885,6/21/2016,GERMAN SHEPHERD,2,F,TRUE,Manhattan,10009
3886,6/23/2016,MIXED BREED,5,M,TRUE,Manhattan,10003
3887,6/24/2016,MIXED BREED,NA,F,FALSE,Manhattan,10023
3888,6/28/2016,PIT BULL,NA,U,FALSE,Manhattan,10027
3889,7/1/2016,AMERICAN PIT BULL,6,M,FALSE,Manhattan,10035
3890,7/1/2016,AMERICAN PIT BULL,6,M,FALSE,Manhattan,10029
3891,7/1/2016,OTHER,NA,U,FALSE,Manhattan,10010
3892,7/4/2016,PIT BULL,6,M,TRUE,Manhattan,10016
3893,6/26/2016,MIXED BREED,4,M,TRUE,Manhattan,10031
3894,5/7/2016,GOLDEN RETREIVER,10,F,FALSE,Manhattan,10025
3895,7/9/2016,LABRADOR,10,M,FALSE,Manhattan,10065
3896,6/12/2016,POMSKI,1,M,TRUE,Manhattan,10016
3897,7/1/2016,PIT BULL,NA,U,FALSE,Manhattan,10029
3898,7/11/2016,SHEPHERD,0.25,F,TRUE,Manhattan,10016
3899,7/14/2016,LARGE DOG,7,F,TRUE,Manhattan,10033
3900,7/9/2016,MALTESE,4,M,TRUE,Manhattan,10128
3901,7/14/2016,DACHSHUND,1,M,TRUE,Manhattan,10024
3902,7/14/2016,SHIH TZU,3,M,FALSE,Manhattan,10031
3903,7/15/2016,OTHER,NA,U,FALSE,Manhattan,10010
3904,7/13/2016,CHIHUAHUA,3,M,TRUE,Manhattan,10023
3905,7/19/2016,OTHER,NA,U,FALSE,Manhattan,10128
3906,7/14/2016,SHIH TZU,NA,U,FALSE,Manhattan,10016
3907,7/10/2016,OTHER,NA,U,FALSE,Manhattan,10037
3908,7/11/2016,PIT BULL,NA,U,FALSE,Manhattan,10025
3909,7/18/2016,OTHER,NA,U,FALSE,Manhattan,10016
3910,7/20/2016,GOLDEN RETREIVER,NA,U,FALSE,Manhattan,10025
3911,6/28/2016,OTHER,NA,U,FALSE,Manhattan,10027
3912,7/19/2016,RHODESIAN RIDGEBACK,1,F,TRUE,Manhattan,10016
3913,7/22/2016,POODLE,4,M,TRUE,Manhattan,10128
3914,7/27/2016,CHIHUAHUA,4,M,FALSE,Manhattan,10075
3915,7/23/2016,PIT BULL,7,M,TRUE,Manhattan,10025
3916,7/22/2016,AMERICAN PIT BULL,NA,U,FALSE,Manhattan,10001
3917,7/21/2016,SHIH TZU,6,M,FALSE,Manhattan,10029
3918,7/3/2016,PIT BULL,NA,U,FALSE,Manhattan,10031
3919,7/27/2016,OTHER,NA,U,FALSE,Manhattan,10012
3920,7/31/2016,BICHON FRISE,7,F,TRUE,Manhattan,10025
3921,7/30/2016,COCKER SPANIEL,5,F,FALSE,Manhattan,10034
3922,7/27/2016,DOBERMAN,NA,U,FALSE,Manhattan,10035
3923,7/30/2016,VIZSLA,5,M,TRUE,Manhattan,10021
3924,7/30/2016,BULL DOG,NA,U,FALSE,Manhattan,10012
3925,8/1/2016,HAVANESE,2,M,TRUE,Manhattan,10001
3926,8/2/2016,SHIH TZU,NA,U,FALSE,Manhattan,10033
3927,7/21/2016,PIT BULL,NA,F,FALSE,Manhattan,10027
3928,8/4/2016,LABRADOR,4,M,TRUE,Manhattan,10003
3929,8/3/2016,PIT BULL,2,M,TRUE,Manhattan,10025
3930,7/30/2016,AMERICAN PIT BULL,0.5,M,FALSE,Manhattan,10029
3931,8/3/2016,GERMAN SHEPHERD,2,F,TRUE,Manhattan,10011
3932,8/2/2016,CHIHUAHUA,NA,U,FALSE,Manhattan,10025
3933,8/5/2016,BULL DOG,7,M,TRUE,Manhattan,10065
3934,8/5/2016,MIXED BREED,6,M,TRUE,Manhattan,10065
3935,8/4/2016,SHIH TZU,3,M,TRUE,Manhattan,10023
3936,8/2/2016,BULL DOG,9,M,FALSE,Manhattan,10024
3937,7/27/2016,OTHER,NA,U,FALSE,Manhattan,10022
3938,8/6/2016,MIXED BREED,NA,U,FALSE,Manhattan,10028
3939,8/5/2016,OTHER,NA,U,FALSE,Manhattan,10128
3940,8/4/2016,PIT BULL,7,M,TRUE,Manhattan,10011
3941,8/8/2016,BULL DOG,4,M,TRUE,Manhattan,10024
3942,8/9/2016,SHIH TZU,2,M,FALSE,Manhattan,10033
3943,8/9/2016,POODLE,3,F,TRUE,Manhattan,10029
3944,7/21/2016,PIT BULL,NA,U,FALSE,Manhattan,10011
3945,8/6/2016,MIXED BREED,4,F,TRUE,Manhattan,10019
3946,8/6/2016,SIBERIAN HUSKY,0.25,F,FALSE,Manhattan,10017
3947,8/8/2016,BULL DOG,6,M,TRUE,Manhattan,10013
3948,8/7/2016,LABRADOR,0.25,M,FALSE,Manhattan,10001
3949,8/8/2016,JACK RUSS,11,M,TRUE,Manhattan,10037
3950,8/8/2016,PIT BULL,NA,U,FALSE,Manhattan,10029
3951,8/9/2016,OTHER,NA,U,FALSE,Manhattan,10069
3952,8/10/2016,SHIH TZU,10,M,TRUE,Manhattan,10025
3953,8/9/2016,PUG,NA,U,FALSE,Manhattan,10128
3954,7/31/2016,PIT BULL,NA,U,FALSE,Manhattan,10027
3955,8/12/2016,PIT BULL,1,F,FALSE,Manhattan,10029
3956,8/15/2016,HUSKY,5,F,FALSE,Manhattan,10025
3957,8/15/2016,BULL DOG,0.4,M,FALSE,Manhattan,10030
3958,8/12/2016,PIT BULL,0.2,M,FALSE,Manhattan,10029
3959,8/15/2016,SIBERIAN HUSKY,0.7,M,FALSE,Manhattan,10029
3960,8/14/2016,LABRADOR,0.3,F,TRUE,Manhattan,10016
3961,8/16/2016,Silky Terrier,3,M,TRUE,Manhattan,10128
3962,8/15/2016,TERRIER,NA,U,FALSE,Manhattan,10003
3963,8/13/2016,PIT BULL,6,M,FALSE,Manhattan,10031
3964,8/6/2016,PIT BULL,NA,U,FALSE,Manhattan,10002
3965,5/11/2016,PIT BULL,1,U,FALSE,Manhattan,10023
3966,8/21/2016,MALTESE,12,F,FALSE,Manhattan,10065
3967,8/11/2016,TERRIER,3,M,TRUE,Manhattan,10011
3968,8/23/2016,OTHER,NA,U,FALSE,Manhattan,10010
3969,8/23/2016,PIT BULL,NA,U,FALSE,Manhattan,10002
3970,8/24/2016,PIT BULL,1,F,FALSE,Manhattan,10032
3971,8/24/2016,DOBERMAN,2,M,TRUE,Manhattan,10024
3972,8/28/2016,GERMAN SHEPHERD,8,M,TRUE,Manhattan,10128
3973,8/24/2016,BULL DOG,6,M,TRUE,Manhattan,10003
3974,8/22/2016,MALTESE,6,F,TRUE,Manhattan,10029
3975,8/27/2016,PIT BULL,10,M,TRUE,Manhattan,10016
3976,8/27/2016,TERRIER,NA,U,FALSE,Manhattan,10036
3977,8/26/2016,OTHER,NA,U,FALSE,Manhattan,10009
3978,9/5/2016,MALTESE,1,M,TRUE,Manhattan,10028
3979,8/25/2016,ROTTWEILER,5,M,FALSE,Manhattan,10030
3980,9/5/2016,MIXED BREED,NA,U,FALSE,Manhattan,10024
3981,8/31/2016,POODLE,5,M,TRUE,Manhattan,10029
3982,9/2/2016,BELGIAN TURVUREN,6,M,TRUE,Manhattan,10003
3983,9/6/2016,BOSTON TERRIER,1,M,TRUE,Manhattan,10003
3984,9/2/2016,HOUND,NA,U,FALSE,Manhattan,10023
3985,9/3/2016,FEIST,1,M,TRUE,Manhattan,10034
3986,8/18/2016,MORKIE,9,M,TRUE,Manhattan,10065
3987,8/21/2016,MORKIE,9,M,TRUE,Manhattan,10065
3988,8/30/2016,PIT BULL,NA,U,FALSE,Manhattan,10027
3989,8/25/2016,PIT BULL,NA,U,FALSE,Manhattan,10027
3990,8/18/2016,OTHER,NA,U,FALSE,Manhattan,10033
3991,9/10/2016,PIT BULL,3,M,FALSE,Manhattan,10039
3992,9/11/2016,OTHER,NA,U,FALSE,Manhattan,10003
3993,9/11/2016,LABRADOR,7,F,TRUE,Manhattan,10025
3994,9/11/2016,MALTESE,6,M,FALSE,Manhattan,10038
3995,9/11/2016,OTHER,NA,U,FALSE,Manhattan,10002
3996,9/2/2016,PIT BULL,2,F,TRUE,Manhattan,10036
3997,9/11/2016,OTHER,NA,U,FALSE,Manhattan,10029
3998,9/13/2016,GOLDEN RETREIVER,3,M,TRUE,Manhattan,10025
3999,9/1/2016,OTHER,NA,U,FALSE,Manhattan,10027
4000,9/8/2016,GERMAN SHEPHERD,NA,U,FALSE,Manhattan,10024
4001,9/13/2016,DACHSHUND,6,F,TRUE,Manhattan,10024
4002,9/5/2016,BEAGLE,2,M,TRUE,Manhattan,10013
4003,8/9/2016,JACK RUSS,NA,U,FALSE,Manhattan,10025
4004,9/18/2016,PIT BULL,3,M,FALSE,Manhattan,10026
4005,9/14/2016,GERMAN SHEPHERD,7,M,TRUE,Manhattan,10013
4006,9/16/2016,MIXED BREED,NA,U,FALSE,Manhattan,10019
4007,9/18/2016,YORKSHIRE TERRIER,6,M,TRUE,Manhattan,10011
4008,9/22/2016,NOVA SCOTIA DUCK TOLLING,4,M,TRUE,Manhattan,10013
4009,9/17/2016,AMERICAN PIT BULL,3,M,FALSE,Manhattan,10009
4010,9/19/2016,PIT BULL,1,U,FALSE,Manhattan,10035
4011,9/22/2016,BEAGLE,NA,U,FALSE,Manhattan,10023
4012,9/24/2016,SHEPHERD,NA,U,FALSE,Manhattan,10019
4013,9/24/2016,OTHER,NA,U,FALSE,Manhattan,10002
4014,9/26/2016,SHEPHERD,4,M,TRUE,Manhattan,10002
4015,9/27/2016,PIT BULL,NA,U,FALSE,Manhattan,10128
4016,9/27/2016,COCKER SPANIEL,NA,U,FALSE,Manhattan,10035
4017,9/28/2016,COLLIE,5,M,TRUE,Manhattan,10024
4018,9/25/2016,ROTTWEILER,2,M,TRUE,Manhattan,10022
4019,9/29/2016,OTHER,NA,U,FALSE,Manhattan,10032
4020,9/29/2016,MIXED BREED,NA,U,FALSE,Manhattan,10003
4021,10/3/2016,PIT BULL,NA,U,FALSE,Manhattan,10038
4022,10/4/2016,OTHER,NA,U,FALSE,Manhattan,10022
4023,10/1/2016,DACHSHUND,3,M,FALSE,Manhattan,10029
4024,9/30/2016,COLLIE,14,M,TRUE,Manhattan,10280
4025,9/24/2016,LABRADOR,NA,U,FALSE,Manhattan,10023
4026,9/14/2016,PIT BULL,2,M,FALSE,Manhattan,10028
4027,10/4/2016,YORKSHIRE TERRIER,8,M,TRUE,Manhattan,10026
4028,10/6/2016,PIT BULL,2,M,FALSE,Manhattan,10033
4029,10/10/2016,PIT BULL,NA,U,FALSE,Manhattan,10027
4030,10/11/2016,BICHON FRISE,2,M,TRUE,Manhattan,10023
4031,10/10/2016,AMERICAN PIT BULL,1,M,FALSE,Manhattan,10002
4032,10/6/2016,AMERICAN STAFF,4,F,TRUE,Manhattan,10002
4033,10/12/2016,BULL DOG,1,F,TRUE,Manhattan,10065
